from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246106724610841+1790259+0,246106724610841+1789511+0,1,
33,33,,,246108924610913+1790259+0,246108924610913+1789511+0,1,
33,33,,,246096124609897+1790264+0,246096124609897+1790028+0,1,
33,33,,,246100724610094+1790273+0,246100724610094+1790045+0,1,
33,33,,,246100724610095+1790281+0,246100724610095+1790057+0,1,
33,33,,,246110024611776+1790294+0,246110024611776+1790073+0,1,
33,33,,,246101624610306+1790298+0,246101624610306+1790077+0,1,
33,33,,,246107224610866+1790298+0,246107224610866+1790077+0,1,
33,33,,,246108824610931+1790298+0,246108824610931+1790077+0,1,
33,33,,,246106024610651+1790308+0,246106124610612+1789561+0,1,
33,33,,,246096224610002+1790310+0,246096224610002+1789527+0,1,
33,33,,,246100424610051+1790310+0,246100424610051+1789527+0,1,
33,33,,,246106724610842+1790310+0,246106724610842+1789527+0,1,
33,33,,,246106724610844+1790310+0,246106724610844+1789527+0,1,
33,33,,,246103224610411+1790311+0,246103924610401+1789528+0,1,
33,33,,,246096224610001+1790317+0,246096224610001+1789537+0,1,
33,33,,,246101124610283+1790317+0,246101124610283+1789537+0,1,
33,33,,,246104624610562+1790317+0,246104624610562+1789537+0,1,
33,33,,,246104624610563+1790317+0,246104624610563+1789537+0,1,
33,33,,,246108924610912+1790317+0,246108924610912+1789537+0,1,
33,33,,,246103224610413+1790319+0,246103424610413+1789539+0,1,
33,33,,,246104624610564+1790322+0,246104624610564+1789545+0,1,
33,33,,,246106124610633+1790322+0,246106124610633+1789545+0,1,
33,33,,,246108924610914+1790322+0,246108924610914+1789545+0,1,
33,33,,,246109524611753+1790330+0,246109524611753+1789554+0,1,
33,33,,,246101524611765+1790335+0,246103524610446+1790089+0,1,
33,33,,,246096224610001+1790336+0,246096324610002+1789562+0,1,
33,33,,,246096224610003+1790336+0,246096324610004+1789562+0,1,
33,33,,,246100424610051+1790336+0,246100524610052+1789562+0,1,
33,33,,,246104624610561+1790336+0,246104724610562+1789562+0,1,
33,33,,,246106124610633+1790336+0,246106224610634+1789562+0,1,
33,33,,,246109524611752+1790336+0,246109624611753+1789562+0,1,
33,33,,,246106124610632+1789569+0,246106124610632+1789206+1,1,
33,33,,,246108924610912+1789569+0,246108924610912+1789206+1,1,
33,33,,,246108924610913+1789569+0,246108924610913+1789206+1,1,
33,33,,,246109524611752+1789569+0,246109524611752+1789206+1,1,
33,33,,,246109524611753+1789569+0,246109524611753+1789206+1,1,
33,33,,,246103224610413+1789571+0,246103224610413+1789207+1,1,
33,33,,,246100424610052+1789583+1,246100424610052+1789233+1,1,
33,33,,,246106124610632+1789583+1,246106124610632+1789233+1,1,
33,33,,,246106124610634+1789583+1,246106124610634+1789233+1,1,
33,33,,,246108924610912+1789583+1,246108924610912+1789233+1,1,
33,33,,,246103224610411+1789584+1,246103224610411+1789234+1,1,
33,33,,,246101524611765+1789585+1,246101524611765+1789232+1,1,
33,33,,,246096224610003+1789597+1,246096224610003+1789240+1,1,
33,33,,,246101124610281+1789597+1,246101124610281+1789240+1,1,
33,33,,,246104624610561+1789597+1,246104624610561+1789240+1,1,
33,33,,,246106124610632+1789597+1,246106124610632+1789240+1,1,
33,33,,,246108924610914+1789597+1,246108924610914+1789240+1,1,
33,33,,,246096624610015+1789598+1,246095924610015+1789239+1,1,
33,33,,,246101524610295+1789598+1,246101524611765+1789239+1,1,
33,33,,,246103624610435+1789601+1,246101524611765+1789239+1,1,
33,33,,,246105024611765+1789602+1,246101524611765+1789246+1,1,
33,33,,,246095924609595+1789608+1,246095924609595+1789257+1,1,
33,33,,,246100424610052+1789617+1,246100424610052+1789291+1,1,
33,33,,,246104624610562+1789617+1,246104624610562+1789291+1,1,
33,33,,,246106124610632+1789617+1,246106124610632+1789291+1,1,
33,33,,,246106124610634+1789646+1,246106124610634+1789309+1,1,
33,33,,,246103224610412+1789664+1,246103224610342+1789321+1,1,
33,33,,,246096424609654+1789666+1,246096424609654+1789319+1,1,
33,33,,,246100424610051+1789666+1,246100424610051+1789319+1,1,
33,33,,,246101124610284+1789666+1,246101124610284+1789319+1,1,
33,33,,,246106724610844+1789666+1,246106724610844+1789319+1,1,
33,33,,,246096424609654+1789673+1,246096224610004+1789323+1,1,
33,33,,,246109524611751+1789673+1,246109524611751+1789323+1,1,
33,33,,,246103224610413+1789677+1,246103224610343+1789325+1,1,
33,33,,,246096424609654+1789684+1,246096224610004+1789343+1,1,
33,33,,,246106724610841+1789684+1,246106724610841+1789343+1,1,
33,33,,,246101124610281+1789695+1,246101124610281+1789353+1,1,
33,33,,,246106124610633+1789695+1,246106124610633+1789353+1,1,
33,33,,,246106724610841+1789695+1,246106724610841+1789353+1,1,
33,33,,,246108924610914+1789695+1,246108924610914+1789353+1,1,
33,33,,,246109524611754+1789695+1,246109524611754+1789353+1,1,
33,33,,,246103224610413+1789696+1,246103224610413+1789355+1,1,
33,33,,,246101524611765+1789697+1,246105024611765+1789354+1,1,
33,33,,,246096224609632+1789703+0,246096224609632+1787201+0,1,
33,33,,,246101124610281+1789704+0,246101124610281+1787202+0,1,
33,33,,,246101124610283+1789704+0,246101124610283+1787202+0,1,
33,33,,,246101124610284+1789704+0,246101124610284+1787202+0,1,
33,33,,,246104624610561+1789704+0,246104624610561+1787202+0,1,
33,33,,,246109524611753+1789704+0,246109524611753+1787202+0,1,
33,33,,,246109524611754+1789704+0,246109524611754+1787202+0,1,
33,33,,,246096624610015+1789705+0,246096624610015+1787203+0,1,
33,33,,,246103924610401+1789706+0,246103224610411+1787204+0,1,
33,33,,,246096924610001+1789710+0,246096924610001+1789368+0,1,
33,33,,,246106724610842+1789710+0,246106724610842+1789368+0,1,
33,33,,,246106724610844+1789710+0,246106724610844+1789368+0,1,
33,33,,,246109524611754+1789710+0,246109524611754+1789368+0,1,
33,33,,,246096424609654+1789725+0,246096424609654+1789384+0,1,
33,33,,,246106124610632+1789725+0,246106124610632+1789384+0,1,
33,33,,,246109524611754+1789725+0,246109524611754+1789384+0,1,
33,33,,,246103224610411+1789726+0,246103224610411+1789386+0,1,
33,33,,,246095924609595+1789738+0,246095924610015+1789393+0,1,
33,33,,,246106724610844+1789740+0,246106724610844+1789395+0,1,
33,33,,,246096424609654+1789756+0,246096224610004+1789408+0,1,
33,33,,,246104624610562+1789756+0,246104624610562+1789408+0,1,
33,33,,,246104624610564+1789756+0,246104624610564+1789408+0,1,
33,33,,,246104624610563+1789762+0,246104624610563+1789419+0,1,
33,33,,,246106124610632+1789762+0,246106124610632+1789419+0,1,
33,33,,,246096424609654+1789776+0,246096424609654+1789435+0,1,
33,33,,,246096924610003+1789776+0,246096924610003+1789435+0,1,
33,33,,,246104624610561+1789776+0,246104624610561+1789435+0,1,
33,33,,,246106124610634+1789776+0,246106124610634+1789435+0,1,
33,33,,,246109524611754+1789776+0,246109524611754+1789435+0,1,
33,33,,,246103224610411+1789777+0,246103224610411+1789437+0,1,
33,33,,,246096224609631+1789785+0,246096224609631+1789453+0,1,
33,33,,,246096924610002+1789786+0,246096924610002+1789454+0,1,
33,33,,,246101124610284+1789786+0,246101124610284+1789454+0,1,
33,33,,,246106124610633+1789786+0,246106124610633+1789454+0,1,
33,33,,,246106724610841+1789786+0,246106724610841+1789454+0,1,
33,33,,,246106124610633+1789934+0,246106124610633+1789468+0,1,
33,33,,,246106724610842+1789934+0,246106724610842+1789468+0,1,
33,33,,,246108924610914+1789934+0,246108924610914+1789468+0,1,
33,33,,,246101124610282+1790024+0,246101124610282+1789477+0,1,
33,33,,,246104624610564+1790024+0,246104624610564+1789477+0,1,
33,33,,,246109524611751+1790024+0,246109524611751+1789477+0,1,
33,33,,,246101524611765+1790026+0,246101524611765+1789475+0,1,
33,33,,,246096224609632+1790080+0,246096224610002+1789485+0,1,
33,33,,,246100424610052+1790081+0,246100424610052+1789485+0,1,
33,33,,,246104624610563+1790081+0,246104624610563+1789485+0,1,
33,33,,,246106724610844+1790081+0,246106724610844+1789485+0,1,
33,33,,,246108924610912+1790081+0,246108924610912+1789485+0,1,
33,33,,,246108924610914+1790081+0,246108924610914+1789485+0,1,
33,33,,,246100624610063+1790082+0,246100624610063+1789486+0,1,
33,33,,,246096224610002+1790098+0,246096224610002+1789488+0,1,
33,33,,,246104624610563+1790098+0,246104624610563+1789488+0,1,
33,33,,,246106724610844+1790098+0,246106724610844+1789488+0,1,
33,33,,,246100724610095+1790109+0,246100724610095+1789800+0,1,
33,33,,,246103524610446+1790109+0,246101624610586+1789800+0,1,
33,33,,,246110024611776+1790109+0,246110024611776+1789800+0,1,
33,33,,,246108824610931+1790121+0,246108824610931+1789817+0,1,
33,33,,,246099524610026+1790134+0,246099524610026+1789829+0,1,
33,33,,,246099524610026+1790142+0,246099524610026+1789842+0,1,
33,33,,,246100724610095+1790142+0,246100724610095+1789842+0,1,
33,33,,,246105124610586+1790142+0,246105124610586+1789842+0,1,
33,33,,,246096224609632+1790149+0,246096224609632+1789497+0,1,
33,33,,,246104624610563+1790150+0,246104624610563+1789498+0,1,
33,33,,,246096924610002+1790150+0,246096924610002+1789498+0,1,
33,33,,,246100624610063+1790151+0,246100624610063+1789499+0,1,
33,33,,,246103524610444+1790155+0,246103524610444+1789856+0,1,
33,33,,,246106024610656+1790155+0,246106024610656+1789856+0,1,
33,33,,,246096124609897+1790164+0,246096124609897+1789869+0,1,
33,33,,,246103524610444+1790165+0,246103524610444+1789870+0,1,
33,33,,,246099624611717+1790166+0,246099624611717+1789871+0,1,
33,33,,,246108824610931+1790177+0,246108824610931+1789886+0,1,
33,33,,,246108824610936+1790177+0,246108824610936+1789886+0,1,
33,33,,,246096124609897+1790188+0,246096124609897+1789901+0,1,
33,33,,,246099624611717+1790190+0,246099624611717+1789903+0,1,
33,33,,,246105124610586+1790197+0,246105124610586+1789918+0,1,
33,33,,,246100724610095+1790205+0,246100724610095+1789940+0,1,
33,33,,,246103524610444+1790215+0,246103524610444+1789956+0,1,
33,33,,,246106024610651+1790231+0,246106024610651+1789972+0,1,
33,33,,,246110024611776+1790231+0,246110024611776+1789972+0,1,
33,33,,,246107224610866+1790243+0,246107224610866+1789992+0,1,
33,33,,,246108824610936+1790243+0,246108824610936+1789992+0,1,
33,33,,,246101624610306+1790251+0,246101624610306+1790008+0,1,
33,33,,,246096224609631+1790258+0,246096224610001+1789511+0,1,
33,33,,,246106124610634+1790259+0,246106124610634+1789511+0,1,
33,33,,,246106724610844+1790259+0,246106724610844+1789511+0,1,
33,33,,,246109524611751+1790259+0,246109524611751+1789511+0,1,
33,33,,,246109524611753+1790259+0,246109524611753+1789511+0,1,
33,33,,,246096624610015+1790260+0,246095924610015+1789510+0,1,
33,33,,,246103224610411+1790261+0,246103924610401+1789512+0,1,
33,33,,,246110024611776+1790265+0,246110024611776+1790029+0,1,
33,33,,,246099624611717+1790266+0,246099624611717+1790030+0,1,
33,33,,,246096124609897+1790280+0,246096124609897+1790056+0,1,
33,33,,,246103524610446+1790281+0,246103524610446+1790057+0,1,
33,33,,,246110024611776+1790281+0,246110024611776+1790057+0,1,
33,33,,,246103524610444+1790294+0,246103524610444+1790073+0,1,
33,33,,,246100724610096+1790298+0,246100724610096+1790077+0,1,
33,33,,,246106024610656+1790298+0,246106024610656+1790077+0,1,
33,33,,,246096224610003+1790310+0,246096224610003+1789527+0,1,
33,33,,,246095924609595+1790316+0,246095924609595+1789536+0,1,
33,33,,,246101124610282+1790317+0,246101124610282+1789537+0,1,
33,33,,,246096224610004+1790322+0,246096224610004+1789545+0,1,
33,33,,,246100424610052+1790322+0,246100424610052+1789545+0,1,
33,33,,,246108924610913+1790322+0,246108924610913+1789545+0,1,
33,33,,,246103224610412+1790323+0,246103224610412+1789547+0,1,
33,33,,,246103224610413+1790323+0,246103224610413+1789547+0,1,
33,33,,,246095924610015+1790329+0,246095924609595+1789553+0,1,
33,33,,,246096224610002+1790330+0,246096224610002+1789554+0,1,
33,33,,,246101124610283+1790330+0,246101124610283+1789554+0,1,
33,33,,,246104624610562+1790330+0,246104624610562+1789554+0,1,
33,33,,,246104624610563+1790330+0,246104624610563+1789554+0,1,
33,33,,,246106724610842+1790330+0,246106724610842+1789554+0,1,
33,33,,,246109524611754+1790330+0,246109524611754+1789554+0,1,
33,33,,,246101524611765+1790332+0,246101524611765+1789555+0,1,
33,33,,,246101524611765+1790335+0,246107224610866+1790089+0,1,
33,33,,,246104624610562+1790336+0,246104724610563+1789562+0,1,
33,33,,,246100624610063+1790337+0,246100724610074+1790092+0,1,
33,33,,,246096224610004+1789569+0,246096224610004+1789206+1,1,
33,33,,,246100424610052+1789569+0,246100424610052+1789206+1,1,
33,33,,,246101124610281+1789569+0,246101124610281+1789206+1,1,
33,33,,,246101124610284+1789569+0,246101124610284+1789206+1,1,
33,33,,,246100624610063+1789571+0,246100624610063+1789207+1,1,
33,33,,,246096224610004+1789583+1,246096224610004+1789233+1,1,
33,33,,,246101124610283+1789583+1,246101124610283+1789233+1,1,
33,33,,,246101124610284+1789583+1,246101124610284+1789233+1,1,
33,33,,,246109524611753+1789583+1,246109524611753+1789233+1,1,
33,33,,,246103224610413+1789584+1,246103224610413+1789234+1,1,
33,33,,,246095924609595+1789596+1,246095924610015+1789239+1,1,
33,33,,,246104624610562+1789597+1,246104624610562+1789240+1,1,
33,33,,,246108924610913+1789597+1,246108924610913+1789240+1,1,
33,33,,,246103224610411+1789600+1,246103224610341+1789241+1,1,
33,33,,,246103624610435+1789601+1,246101524611765+1789246+1,1,
33,33,,,246105024611765+1789602+1,246101524611765+1789239+1,1,
33,33,,,246096924610003+1789617+1,246096924610003+1789291+1,1,
33,33,,,246104624610561+1789617+1,246104624610561+1789291+1,1,
33,33,,,246106124610633+1789617+1,246106124610633+1789291+1,1,
33,33,,,246109524611753+1789617+1,246109524611753+1789291+1,1,
33,33,,,246100624610063+1789619+1,246100624610063+1789292+1,1,
33,33,,,246095924609595+1789644+1,246095924609595+1789308+1,1,
33,33,,,246096424609653+1789646+1,246096224610003+1789309+1,1,
33,33,,,246101124610283+1789646+1,246101124610283+1789309+1,1,
33,33,,,246104624610564+1789646+1,246104624610564+1789309+1,1,
33,33,,,246103224610411+1789664+1,246103224610341+1789321+1,1,
33,33,,,246103224610412+1789664+1,246103924610402+1789321+1,1,
33,33,,,246096224609632+1789665+1,246096224609632+1789318+1,1,
33,33,,,246096924610004+1789666+1,246096924610004+1789319+1,1,
33,33,,,246104624610562+1789666+1,246104624610562+1789319+1,1,
33,33,,,246106724610841+1789666+1,246106724610841+1789319+1,1,
33,33,,,246096424609653+1789673+1,246096224610003+1789323+1,1,
33,33,,,246104624610561+1789673+1,246104624610561+1789323+1,1,
33,33,,,246104624610563+1789673+1,246104624610563+1789323+1,1,
33,33,,,246109524611752+1789673+1,246109524611752+1789323+1,1,
33,33,,,246101524611765+1789676+1,246101524611765+1789326+1,1,
33,33,,,246096924610003+1789684+1,246096224610003+1789343+1,1,
33,33,,,246101124610284+1789684+1,246101124610284+1789343+1,1,
33,33,,,246109524611752+1789684+1,246109524611752+1789343+1,1,
33,33,,,246103224610413+1789686+1,246103224610413+1789345+1,1,
33,33,,,246096424609654+1789695+1,246096424609654+1789353+1,1,
33,33,,,246096924610001+1789695+1,246096924610001+1789353+1,1,
33,33,,,246101124610282+1789695+1,246101124610282+1789353+1,1,
33,33,,,246106124610632+1789695+1,246106124610632+1789353+1,1,
33,33,,,246109524611751+1789695+1,246109524611751+1789353+1,1,
33,33,,,246100424610052+1789704+0,246100424610052+1787202+0,1,
33,33,,,246101124610282+1789704+0,246101124610282+1787202+0,1,
33,33,,,246106124610632+1789704+0,246106124610632+1787202+0,1,
33,33,,,246106124610633+1789704+0,246106124610633+1787202+0,1,
33,33,,,246109524611751+1789704+0,246109524611751+1787202+0,1,
33,33,,,246103924610402+1789706+0,246103224610412+1787204+0,1,
33,33,,,246100424610051+1789710+0,246100424610051+1789368+0,1,
33,33,,,246100424610052+1789710+0,246100424610052+1789368+0,1,
33,33,,,246108924610914+1789710+0,246108924610914+1789368+0,1,
33,33,,,246103224610412+1789713+0,246103224610342+1789370+0,1,
33,33,,,246103224610412+1789713+0,246103924610402+1789370+0,1,
33,33,,,246096224609631+1789724+0,246096224609631+1789383+0,1,
33,33,,,246096924610003+1789725+0,246096924610003+1789384+0,1,
33,33,,,246100424610052+1789725+0,246100424610052+1789384+0,1,
33,33,,,246101124610281+1789725+0,246101124610281+1789384+0,1,
33,33,,,246101124610283+1789725+0,246101124610283+1789384+0,1,
33,33,,,246106124610633+1789725+0,246106124610633+1789384+0,1,
33,33,,,246109524611751+1789725+0,246109524611751+1789384+0,1,
33,33,,,246101124610281+1789740+0,246101124610281+1789395+0,1,
33,33,,,246104624610563+1789740+0,246104624610563+1789395+0,1,
33,33,,,246109524611753+1789740+0,246109524611753+1789395+0,1,
33,33,,,246096624610015+1789741+0,246095924610015+1789393+0,1,
33,33,,,246095924609595+1789754+0,246095924610015+1789407+0,1,
33,33,,,246096224609632+1789755+0,246096224610002+1789408+0,1,
33,33,,,246096924610002+1789756+0,246096224610002+1789408+0,1,
33,33,,,246096924610004+1789756+0,246096224610004+1789408+0,1,
33,33,,,246101124610283+1789756+0,246101124610283+1789408+0,1,
33,33,,,246101124610284+1789756+0,246101124610284+1789408+0,1,
33,33,,,246104624610561+1789756+0,246104624610561+1789408+0,1,
33,33,,,246106724610841+1789756+0,246106724610841+1789408+0,1,
33,33,,,246106724610842+1789756+0,246106724610842+1789408+0,1,
33,33,,,246108924610912+1789756+0,246108924610912+1789408+0,1,
33,33,,,246095924609595+1789760+0,246095924609595+1789418+0,1,
33,33,,,246096924610001+1789762+0,246096224610001+1789419+0,1,
33,33,,,246100424610052+1789762+0,246100424610052+1789419+0,1,
33,33,,,246104624610561+1789762+0,246104624610561+1789419+0,1,
33,33,,,246109524611751+1789762+0,246109524611751+1789419+0,1,
33,33,,,246101524611765+1789765+0,246101524611765+1789420+0,1,
33,33,,,246108924610913+1789776+0,246108924610913+1789435+0,1,
33,33,,,246096424609653+1789786+0,246096424609653+1789454+0,1,
33,33,,,246104624610563+1789786+0,246104624610563+1789454+0,1,
33,33,,,246101524611765+1789789+0,246101524611765+1789455+0,1,
33,33,,,246096224609632+1789933+0,246096224610002+1789468+0,1,
33,33,,,246096924610002+1789934+0,246096224610002+1789468+0,1,
33,33,,,246096924610003+1789934+0,246096224610003+1789468+0,1,
33,33,,,246096924610004+1789934+0,246096224610004+1789468+0,1,
33,33,,,246106724610841+1789934+0,246106724610841+1789468+0,1,
33,33,,,246109524611753+1789934+0,246109524611753+1789468+0,1,
33,33,,,246103224610412+1789936+0,246103224610412+1789469+0,1,
33,33,,,246103224610413+1789936+0,246103224610413+1789469+0,1,
33,33,,,246096424609654+1790024+0,246096424609654+1789477+0,1,
33,33,,,246100424610051+1790024+0,246100424610051+1789477+0,1,
33,33,,,246100424610052+1790024+0,246100424610052+1789477+0,1,
33,33,,,246106124610633+1790024+0,246106124610633+1789477+0,1,
33,33,,,246106724610841+1790024+0,246106724610841+1789477+0,1,
33,33,,,246106724610842+1790024+0,246106724610842+1789477+0,1,
33,33,,,246108924610912+1790024+0,246108924610912+1789477+0,1,
33,33,,,246109524611753+1790024+0,246109524611753+1789477+0,1,
