county,agency,year,months_reported,total_index_crimes,violent,murder,forcible_rape,robbery,aggravated_assault,property,burglary,larceny,motor_vehicle_theft,region
Westchester,Ardsley Vg PD,2024,12,38,2,0,1,0,1,36,2,33,1,Non-New York City
Westchester,Bedford Town PD,2024,12,48,4,0,0,0,4,44,5,32,7,Non-New York City
Westchester,Briarcliff Manor Vg PD,2024,12,15,0,0,0,0,0,15,1,13,1,Non-New York City
Westchester,Bronxville Vg PD,2024,12,32,0,0,0,0,0,32,8,21,3,Non-New York City
Westchester,Buchanan Vg PD,2024,12,7,0,0,0,0,0,7,2,4,1,Non-New York City
Westchester,County Total,2024,,11078,1863,16,88,377,1382,9215,820,7589,806,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2024,12,58,1,0,0,0,1,57,2,52,3,Non-New York City
Westchester,Dobbs Ferry Vg PD,2024,12,191,32,0,0,1,31,159,17,130,12,Non-New York City
Westchester,Eastchester Town PD,2024,12,117,4,0,0,2,2,113,8,96,9,Non-New York City
Westchester,Elmsford Vg PD,2024,12,7,1,0,1,0,0,6,2,4,0,Non-New York City
Westchester,Greenburgh Town PD,2024,12,609,25,0,4,5,16,584,29,531,24,Non-New York City
Westchester,Harrison Town PD,2024,12,154,2,0,0,0,2,152,19,131,2,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2024,12,32,1,0,0,1,0,31,1,25,5,Non-New York City
Westchester,Irvington Vg PD,2024,12,26,4,0,0,2,2,22,4,17,1,Non-New York City
Westchester,Larchmont Vg PD,2024,12,67,2,0,0,0,2,65,7,54,4,Non-New York City
Westchester,Lewisboro Town PD,2024,12,4,1,0,0,0,1,3,2,1,0,Non-New York City
Westchester,Mamaroneck Town PD,2024,12,67,1,0,0,0,1,66,4,59,3,Non-New York City
Westchester,Mamaroneck Vg PD,2024,12,267,21,0,4,2,15,246,15,225,6,Non-New York City
Westchester,Mount Pleasant Town PD,2024,12,181,18,0,0,2,16,163,20,135,8,Non-New York City
Westchester,Mount Vernon City PD,2024,12,1411,384,3,18,75,288,1027,97,737,193,Non-New York City
Westchester,New Castle Town PD,2024,11,50,0,0,0,0,0,50,4,46,0,Non-New York City
Westchester,New Rochelle City PD,2024,12,1112,115,0,3,36,76,997,41,905,51,Non-New York City
Westchester,North Castle Town PD,2024,11,112,16,0,0,0,16,96,15,73,8,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2024,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,NYC-DEPP - Hillview PCT,2024,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2024,11,180,25,0,0,6,19,155,14,128,13,Non-New York City
Westchester,Peekskill City PD,2024,12,318,59,2,4,7,46,259,25,220,14,Non-New York City
Westchester,Pelham Manor Vg PD,2024,12,214,8,0,0,4,4,206,9,183,14,Non-New York City
Westchester,Pelham Vg PD,2024,12,26,3,0,0,1,2,23,3,19,1,Non-New York City
Westchester,Pleasantville Vg PD,2024,12,50,6,0,0,1,5,44,2,42,0,Non-New York City
Westchester,Port Chester Vg PD,2024,12,315,23,0,0,11,12,292,24,256,12,Non-New York City
Westchester,Pound Ridge Town PD,2024,12,29,0,0,0,0,0,29,1,25,3,Non-New York City
Westchester,Rye Brook Vg PD,2024,12,66,2,0,0,1,1,64,7,49,8,Non-New York City
Westchester,Rye City PD,2024,12,44,2,0,1,0,1,42,4,28,10,Non-New York City
Westchester,Scarsdale Vg PD,2024,12,64,1,0,0,1,0,63,12,45,6,Non-New York City
Westchester,Sleepy Hollow Vg PD,2024,1,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Tarrytown Vg PD,2024,12,55,5,0,0,2,3,50,7,39,4,Non-New York City
Westchester,Tuckahoe Vg PD,2024,12,9,2,0,0,0,2,7,3,3,1,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2024,12,133,11,0,0,5,6,122,9,109,4,Non-New York City
Westchester,Westchester County MTA,2024,12,27,0,0,0,0,0,27,2,25,0,Non-New York City
Westchester,Westchester County Park PD,2024,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Westchester County State Police,2024,11,611,195,3,15,1,176,416,40,356,20,Non-New York City
Westchester,White Plains City PD,2024,12,1159,69,1,3,11,54,1090,56,1005,29,Non-New York City
Westchester,Yonkers City PD,2024,12,2942,805,7,31,200,567,2137,284,1538,315,Non-New York City
Westchester,Yorktown Town PD,2024,12,231,13,0,3,0,10,218,13,195,10,Non-New York City
Westchester,Ardsley Vg PD,2023,12,45,1,0,0,1,0,44,5,39,0,Non-New York City
Westchester,Bedford Town PD,2023,12,29,5,0,3,0,2,24,8,14,2,Non-New York City
Westchester,Briarcliff Manor Vg PD,2023,12,18,0,0,0,0,0,18,6,9,3,Non-New York City
Westchester,Bronxville Vg PD,2023,12,43,0,0,0,0,0,43,5,34,4,Non-New York City
Westchester,Buchanan Vg PD,2023,12,11,0,0,0,0,0,11,1,10,0,Non-New York City
Westchester,County Total,2023,,12035,1801,11,108,465,1217,10234,1003,8260,971,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2023,12,57,3,0,0,0,3,54,2,51,1,Non-New York City
Westchester,Dobbs Ferry Vg PD,2023,12,113,6,0,1,1,4,107,16,81,10,Non-New York City
Westchester,Eastchester Town PD,2023,12,118,4,0,0,2,2,114,13,78,23,Non-New York City
Westchester,Elmsford Vg PD,2023,12,10,3,0,1,0,2,7,0,7,0,Non-New York City
Westchester,Greenburgh Town PD,2023,12,836,41,0,5,16,20,795,39,718,38,Non-New York City
Westchester,Harrison Town PD,2023,12,200,7,0,3,0,4,193,29,157,7,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2023,12,42,0,0,0,0,0,42,1,39,2,Non-New York City
Westchester,Irvington Vg PD,2023,12,36,3,0,0,0,3,33,8,24,1,Non-New York City
Westchester,Larchmont Vg PD,2023,12,62,2,0,0,1,1,60,6,51,3,Non-New York City
Westchester,Lewisboro Town PD,2023,12,1,0,0,0,0,0,1,0,1,0,Non-New York City
Westchester,Mamaroneck Town PD,2023,12,95,2,0,0,0,2,93,17,65,11,Non-New York City
Westchester,Mamaroneck Vg PD,2023,12,217,16,0,3,4,9,201,11,173,17,Non-New York City
Westchester,Mount Pleasant Town PD,2023,12,199,16,0,0,3,13,183,25,151,7,Non-New York City
Westchester,Mount Vernon City PD,2023,12,1520,368,3,19,111,235,1152,145,803,204,Non-New York City
Westchester,New Castle Town PD,2023,12,65,2,0,0,0,2,63,5,54,4,Non-New York City
Westchester,New Rochelle City PD,2023,12,1255,140,0,6,53,81,1115,94,941,80,Non-New York City
Westchester,North Castle Town PD,2023,12,85,6,0,0,1,5,79,12,60,7,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2023,12,2,0,0,0,0,0,2,1,0,1,Non-New York City
Westchester,NYC-DEPP - Hillview PCT,2023,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2023,12,195,18,0,1,1,16,177,11,157,9,Non-New York City
Westchester,Peekskill City PD,2023,12,298,65,2,0,10,53,233,11,212,10,Non-New York City
Westchester,Pelham Manor Vg PD,2023,12,176,9,0,0,4,5,167,16,139,12,Non-New York City
Westchester,Pelham Vg PD,2023,12,34,3,0,0,1,2,31,2,26,3,Non-New York City
Westchester,Pleasantville Vg PD,2023,12,53,4,0,0,3,1,49,4,44,1,Non-New York City
Westchester,Port Chester Vg PD,2023,12,346,23,0,0,11,12,323,24,286,13,Non-New York City
Westchester,Pound Ridge Town PD,2023,12,19,1,0,0,0,1,18,1,16,1,Non-New York City
Westchester,Rye Brook Vg PD,2023,12,66,2,0,1,1,0,64,6,52,6,Non-New York City
Westchester,Rye City PD,2023,12,72,2,0,0,1,1,70,9,46,15,Non-New York City
Westchester,Scarsdale Vg PD,2023,12,110,0,0,0,0,0,110,35,64,11,Non-New York City
Westchester,Sleepy Hollow Vg PD,2023,10,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,SUNY Police - Purchase,2023,11,16,1,0,1,0,0,15,2,13,0,Non-New York City
Westchester,Tarrytown Vg PD,2023,12,43,7,0,0,1,6,36,6,29,1,Non-New York City
Westchester,Tuckahoe Vg PD,2023,12,10,1,0,0,0,1,9,2,5,2,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2023,12,162,9,1,0,4,4,153,7,142,4,Non-New York City
Westchester,Westchester County MTA,2023,12,62,15,0,0,2,13,47,0,43,4,Non-New York City
Westchester,Westchester County Park PD,2023,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Westchester County State Police,2023,12,637,196,1,22,4,169,441,30,388,23,Non-New York City
Westchester,White Plains City PD,2023,12,1105,87,0,8,19,60,1018,59,929,30,Non-New York City
Westchester,Yonkers City PD,2023,12,3310,722,4,31,206,481,2588,318,1876,394,Non-New York City
Westchester,Yorktown Town PD,2023,12,262,11,0,3,4,4,251,11,233,7,Non-New York City
Westchester,Ardsley Vg PD,2022,12,33,1,0,0,0,1,32,5,24,3,Non-New York City
Westchester,Bedford Town PD,2022,12,19,0,0,0,0,0,19,0,18,1,Non-New York City
Westchester,Briarcliff Manor Vg PD,2022,12,32,1,0,0,0,1,31,6,23,2,Non-New York City
Westchester,Bronxville Vg PD,2022,12,37,0,0,0,0,0,37,7,18,12,Non-New York City
Westchester,Buchanan Vg PD,2022,12,5,1,0,1,0,0,4,0,4,0,Non-New York City
Westchester,County Total,2022,,11206,1680,10,98,445,1127,9526,771,7951,804,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2022,12,62,3,0,2,0,1,59,3,53,3,Non-New York City
Westchester,Dobbs Ferry Vg PD,2022,12,112,5,0,1,1,3,107,7,96,4,Non-New York City
Westchester,Eastchester Town PD,2022,12,139,4,0,0,2,2,135,8,104,23,Non-New York City
Westchester,Elmsford Vg PD,2022,12,15,5,0,0,0,5,10,1,6,3,Non-New York City
Westchester,Greenburgh Town PD,2022,12,727,31,0,5,14,12,696,25,649,22,Non-New York City
Westchester,Harrison Town PD,2022,12,224,5,0,1,0,4,219,26,182,11,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2022,12,47,1,0,0,1,0,46,2,40,4,Non-New York City
Westchester,Irvington Vg PD,2022,12,31,1,0,0,0,1,30,1,23,6,Non-New York City
Westchester,Larchmont Vg PD,2022,12,84,1,0,0,1,0,83,11,62,10,Non-New York City
Westchester,Lewisboro Town PD,2022,12,2,0,0,0,0,0,2,0,2,0,Non-New York City
Westchester,Mamaroneck Town PD,2022,12,104,0,0,0,0,0,104,12,81,11,Non-New York City
Westchester,Mamaroneck Vg PD,2022,12,282,24,0,6,4,14,258,29,212,17,Non-New York City
Westchester,Mount Pleasant Town PD,2022,12,262,27,0,0,2,25,235,14,210,11,Non-New York City
Westchester,Mount Vernon City PD,2022,12,1455,334,4,17,97,216,1121,104,864,153,Non-New York City
Westchester,New Castle Town PD,2022,12,77,1,0,0,0,1,76,2,66,8,Non-New York City
Westchester,New Rochelle City PD,2022,12,1255,154,2,3,46,103,1101,61,979,61,Non-New York City
Westchester,North Castle Town PD,2022,12,99,7,0,0,0,7,92,10,72,10,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2022,12,4,0,0,0,0,0,4,0,4,0,Non-New York City
Westchester,NYC-DEPP - Hillview PCT,2022,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2022,12,201,18,0,0,5,13,183,9,171,3,Non-New York City
Westchester,Peekskill City PD,2022,12,344,68,1,2,11,54,276,17,250,9,Non-New York City
Westchester,Pelham Manor Vg PD,2022,12,169,6,0,0,3,3,163,5,144,14,Non-New York City
Westchester,Pelham Vg PD,2022,12,46,6,0,0,4,2,40,1,39,0,Non-New York City
Westchester,Pleasantville Vg PD,2022,12,52,1,0,0,0,1,51,2,46,3,Non-New York City
Westchester,Port Chester Vg PD,2022,12,348,19,0,0,8,11,329,15,295,19,Non-New York City
Westchester,Pound Ridge Town PD,2022,12,34,3,0,0,0,3,31,2,28,1,Non-New York City
Westchester,Rye Brook Vg PD,2022,12,83,1,0,0,0,1,82,14,56,12,Non-New York City
Westchester,Rye City PD,2022,12,25,0,0,0,0,0,25,3,14,8,Non-New York City
Westchester,Scarsdale Vg PD,2022,12,106,2,0,2,0,0,104,16,49,39,Non-New York City
Westchester,Sleepy Hollow Vg PD,2022,12,1,0,0,0,0,0,1,0,1,0,Non-New York City
Westchester,SUNY Police - Purchase,2022,12,18,1,0,1,0,0,17,3,12,2,Non-New York City
Westchester,Tarrytown Vg PD,2022,12,69,5,0,1,1,3,64,12,47,5,Non-New York City
Westchester,Tuckahoe Vg PD,2022,12,4,1,0,0,1,0,3,0,2,1,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2022,12,146,6,0,0,3,3,140,11,127,2,Non-New York City
Westchester,Westchester County MTA,2022,12,54,11,0,0,3,8,43,1,40,2,Non-New York City
Westchester,Westchester County Park PD,2022,12,1,0,0,0,0,0,1,0,1,0,Non-New York City
Westchester,Westchester County State Police,2022,12,669,149,0,22,3,124,520,20,479,21,Non-New York City
Westchester,White Plains City PD,2022,12,825,68,0,7,14,47,757,37,701,19,Non-New York City
Westchester,Yonkers City PD,2022,12,2623,694,3,25,216,450,1929,247,1421,261,Non-New York City
Westchester,Yorktown Town PD,2022,12,281,15,0,2,5,8,266,22,236,8,Non-New York City
Westchester,Ardsley Vg PD,2021,11,15,2,0,0,0,2,13,0,11,2,Non-New York City
Westchester,Bedford Town PD,2021,12,20,2,0,0,0,2,18,0,15,3,Non-New York City
Westchester,Briarcliff Manor Vg PD,2021,12,30,0,0,0,0,0,30,1,17,12,Non-New York City
Westchester,Bronxville Vg PD,2021,10,27,0,0,0,0,0,27,5,15,7,Non-New York City
Westchester,Buchanan Vg PD,2021,12,2,0,0,0,0,0,2,0,2,0,Non-New York City
Westchester,County Total,2021,,9285,1520,20,95,381,1024,7765,741,6348,676,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2021,12,40,3,0,0,1,2,37,1,32,4,Non-New York City
Westchester,Dobbs Ferry Vg PD,2021,12,146,9,0,1,2,6,137,14,115,8,Non-New York City
Westchester,Eastchester Town PD,2021,12,126,2,0,0,2,0,124,6,109,9,Non-New York City
Westchester,Elmsford Vg PD,2021,12,12,1,0,0,0,1,11,1,9,1,Non-New York City
Westchester,Greenburgh Town PD,2021,12,483,24,0,3,9,12,459,22,410,27,Non-New York City
Westchester,Harrison Town PD,2021,12,133,14,0,0,4,10,119,14,90,15,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2021,12,32,1,0,0,1,0,31,1,26,4,Non-New York City
Westchester,Irvington Vg PD,2021,12,25,2,0,0,0,2,23,3,15,5,Non-New York City
Westchester,Larchmont Vg PD,2021,12,76,3,0,0,1,2,73,16,50,7,Non-New York City
Westchester,Lewisboro Town PD,2021,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Mamaroneck Town PD,2021,12,89,0,0,0,0,0,89,10,70,9,Non-New York City
Westchester,Mamaroneck Vg PD,2021,12,228,14,1,0,5,8,214,14,192,8,Non-New York City
Westchester,Mount Pleasant Town PD,2021,12,167,21,0,0,6,15,146,17,119,10,Non-New York City
Westchester,Mount Vernon City PD,2021,12,1195,357,5,18,104,230,838,126,584,128,Non-New York City
Westchester,New Castle Town PD,2021,12,63,3,0,1,1,1,60,5,45,10,Non-New York City
Westchester,New Rochelle City PD,2021,12,990,143,2,7,45,89,847,64,737,46,Non-New York City
Westchester,North Castle Town PD,2021,12,77,7,0,1,0,6,70,2,59,9,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2021,12,8,0,0,0,0,0,8,0,8,0,Non-New York City
Westchester,NYC-DEPP - Hillview PCT,2021,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2021,12,235,24,0,2,5,17,211,14,188,9,Non-New York City
Westchester,Peekskill City PD,2021,12,204,28,0,2,4,22,176,6,169,1,Non-New York City
Westchester,Pelham Manor Vg PD,2021,12,136,5,0,1,3,1,131,11,113,7,Non-New York City
Westchester,Pelham Vg PD,2021,12,49,5,0,0,0,5,44,1,41,2,Non-New York City
Westchester,Pleasantville Vg PD,2021,12,49,2,0,0,2,0,47,4,36,7,Non-New York City
Westchester,Port Chester Vg PD,2021,12,244,14,0,1,5,8,230,12,200,18,Non-New York City
Westchester,Pound Ridge Town PD,2021,12,32,1,0,0,0,1,31,1,29,1,Non-New York City
Westchester,Rye Brook Vg PD,2021,12,68,1,0,1,0,0,67,2,59,6,Non-New York City
Westchester,Rye City PD,2021,12,3,0,0,0,0,0,3,0,3,0,Non-New York City
Westchester,Scarsdale Vg PD,2021,12,111,4,0,0,1,3,107,11,76,20,Non-New York City
Westchester,Sleepy Hollow Vg PD,2021,12,4,1,1,0,0,0,3,0,3,0,Non-New York City
Westchester,SUNY Police - Purchase,2021,12,12,0,0,0,0,0,12,1,11,0,Non-New York City
Westchester,Tarrytown Vg PD,2021,12,50,4,0,1,2,1,46,5,35,6,Non-New York City
Westchester,Tuckahoe Vg PD,2021,12,26,0,0,0,0,0,26,9,13,4,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2021,12,146,11,0,0,5,6,135,9,120,6,Non-New York City
Westchester,Westchester County MTA,2021,12,48,6,0,0,4,2,42,3,39,0,Non-New York City
Westchester,Westchester County Park PD,2021,12,5,0,0,0,0,0,5,0,5,0,Non-New York City
Westchester,Westchester County State Police,2021,12,493,137,0,16,1,120,356,25,306,25,Non-New York City
Westchester,White Plains City PD,2021,12,785,76,2,6,18,50,709,62,617,30,Non-New York City
Westchester,Yonkers City PD,2021,12,2361,589,9,32,150,398,1772,231,1340,201,Non-New York City
Westchester,Yorktown Town PD,2021,12,240,4,0,2,0,2,236,12,215,9,Non-New York City
Westchester,Ardsley Vg PD,2020,11,30,2,0,1,1,0,28,0,25,3,Non-New York City
Westchester,Bedford Town PD,2020,12,46,2,0,0,1,1,44,4,37,3,Non-New York City
Westchester,Briarcliff Manor Vg PD,2020,12,36,2,0,0,2,0,34,3,25,6,Non-New York City
Westchester,Bronxville Vg PD,2020,12,25,1,0,0,1,0,24,5,15,4,Non-New York City
Westchester,Buchanan Vg PD,2020,12,12,0,0,0,0,0,12,0,12,0,Non-New York City
Westchester,County Total,2020,,10308,1584,25,112,395,1052,8724,818,7164,742,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2020,12,37,2,0,1,0,1,35,2,31,2,Non-New York City
Westchester,Dobbs Ferry Vg PD,2020,12,98,2,0,0,1,1,96,5,85,6,Non-New York City
Westchester,Eastchester Town PD,2020,12,136,1,0,0,0,1,135,4,112,19,Non-New York City
Westchester,Elmsford Vg PD,2020,12,12,1,0,0,0,1,11,0,10,1,Non-New York City
Westchester,Greenburgh Town PD,2020,12,482,27,0,6,10,11,455,26,406,23,Non-New York City
Westchester,Harrison Town PD,2020,12,135,6,0,0,1,5,129,13,105,11,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2020,12,96,2,0,0,1,1,94,5,84,5,Non-New York City
Westchester,Irvington Vg PD,2020,12,31,2,0,1,1,0,29,3,24,2,Non-New York City
Westchester,Larchmont Vg PD,2020,12,86,4,0,0,0,4,82,4,73,5,Non-New York City
Westchester,Lewisboro Town PD,2020,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Mamaroneck Town PD,2020,12,54,0,0,0,0,0,54,4,48,2,Non-New York City
Westchester,Mamaroneck Vg PD,2020,12,202,20,0,1,5,14,182,25,144,13,Non-New York City
Westchester,Mount Pleasant Town PD,2020,12,193,13,0,1,0,12,180,10,160,10,Non-New York City
Westchester,Mount Vernon City PD,2020,12,1262,381,8,21,84,268,881,132,616,133,Non-New York City
Westchester,New Castle Town PD,2020,12,77,0,0,0,0,0,77,2,74,1,Non-New York City
Westchester,New Rochelle City PD,2020,12,1237,150,4,4,48,94,1087,53,979,55,Non-New York City
Westchester,North Castle Town PD,2020,12,89,1,0,0,0,1,88,10,61,17,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2020,12,17,0,0,0,0,0,17,0,17,0,Non-New York City
Westchester,NYC-DEPP - Hillview PCT,2020,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2020,12,213,17,0,0,7,10,196,14,176,6,Non-New York City
Westchester,Peekskill City PD,2020,12,209,33,3,3,14,13,176,11,156,9,Non-New York City
Westchester,Pelham Manor Vg PD,2020,12,135,1,0,0,0,1,134,20,109,5,Non-New York City
Westchester,Pelham Vg PD,2020,12,58,1,0,0,0,1,57,2,53,2,Non-New York City
Westchester,Pleasantville Vg PD,2020,12,59,4,0,0,1,3,55,7,43,5,Non-New York City
Westchester,Port Chester Vg PD,2020,12,231,22,0,3,6,13,209,18,180,11,Non-New York City
Westchester,Pound Ridge Town PD,2020,12,43,2,0,1,1,0,41,2,39,0,Non-New York City
Westchester,Rye Brook Vg PD,2020,12,76,0,0,0,0,0,76,4,54,18,Non-New York City
Westchester,Rye City PD,2020,12,20,0,0,0,0,0,20,1,9,10,Non-New York City
Westchester,Scarsdale Vg PD,2020,12,137,3,0,0,0,3,134,15,93,26,Non-New York City
Westchester,Sleepy Hollow Vg PD,2020,12,24,0,0,0,0,0,24,3,15,6,Non-New York City
Westchester,SUNY Police - Purchase,2020,12,11,0,0,0,0,0,11,3,8,0,Non-New York City
Westchester,Tarrytown Vg PD,2020,12,64,9,0,3,4,2,55,7,43,5,Non-New York City
Westchester,Tuckahoe Vg PD,2020,12,23,2,0,0,0,2,21,2,16,3,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2020,12,165,15,0,0,5,10,150,15,134,1,Non-New York City
Westchester,Westchester County MTA,2020,12,47,4,0,0,2,2,43,2,40,1,Non-New York City
Westchester,Westchester County Park PD,2020,12,2,0,0,0,0,0,2,0,2,0,Non-New York City
Westchester,Westchester County State Police,2020,12,440,111,1,22,4,84,329,27,275,27,Non-New York City
Westchester,White Plains City PD,2020,12,1111,81,2,5,25,49,1030,70,933,27,Non-New York City
Westchester,Yonkers City PD,2020,12,2643,653,7,38,169,439,1990,276,1466,248,Non-New York City
Westchester,Yorktown Town PD,2020,12,204,7,0,1,1,5,197,9,177,11,Non-New York City
Westchester,Ardsley Vg PD,2019,12,22,1,0,1,0,0,21,3,17,1,Non-New York City
Westchester,Bedford Town PD,2019,12,59,1,0,0,0,1,58,5,52,1,Non-New York City
Westchester,Briarcliff Manor Vg PD,2019,12,30,0,0,0,0,0,30,1,29,0,Non-New York City
Westchester,Bronxville Vg PD,2019,12,34,0,0,0,0,0,34,5,28,1,Non-New York City
Westchester,Buchanan Vg PD,2019,12,8,2,0,1,1,0,6,0,6,0,Non-New York City
Westchester,County Total,2019,,9664,1633,13,118,450,1052,8031,672,6891,468,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2019,12,39,3,0,0,0,3,36,2,32,2,Non-New York City
Westchester,Dobbs Ferry Vg PD,2019,12,48,4,0,0,2,2,44,2,38,4,Non-New York City
Westchester,Eastchester Town PD,2019,12,70,3,0,0,2,1,67,8,52,7,Non-New York City
Westchester,Elmsford Vg PD,2019,12,14,3,0,0,1,2,11,3,8,0,Non-New York City
Westchester,Greenburgh Town PD,2019,12,481,43,0,8,8,27,438,22,403,13,Non-New York City
Westchester,Harrison Town PD,2019,12,149,0,0,0,0,0,149,20,122,7,Non-New York City
Westchester,Hastings-on-Hudson Vg PD,2019,12,60,2,0,0,0,2,58,4,53,1,Non-New York City
Westchester,Irvington Vg PD,2019,12,33,0,0,0,0,0,33,3,28,2,Non-New York City
Westchester,Larchmont Vg PD,2019,12,86,2,0,1,1,0,84,2,78,4,Non-New York City
Westchester,Lewisboro Town PD,2019,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Mamaroneck Town PD,2019,12,81,2,0,0,0,2,79,10,67,2,Non-New York City
Westchester,Mamaroneck Vg PD,2019,12,173,16,0,1,2,13,157,21,122,14,Non-New York City
Westchester,Mount Pleasant Town PD,2019,12,170,11,0,0,2,9,159,11,141,7,Non-New York City
Westchester,Mount Vernon City PD,2019,12,1223,381,2,20,98,261,842,91,642,109,Non-New York City
Westchester,New Castle Town PD,2019,12,54,1,0,0,0,1,53,5,48,0,Non-New York City
Westchester,New Rochelle City PD,2019,12,1131,147,0,10,50,87,984,52,891,41,Non-New York City
Westchester,North Castle Town PD,2019,12,79,4,0,0,0,4,75,5,66,4,Non-New York City
Westchester,NYC DEPP - Eastview PCT,2019,12,10,0,0,0,0,0,10,0,10,0,Non-New York City
Westchester,NYC-DEPP - Hillview PCT,2019,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,Ossining Vg PD,2019,12,177,20,1,1,4,14,157,13,141,3,Non-New York City
Westchester,Peekskill City PD,2019,12,239,30,0,1,7,22,209,7,196,6,Non-New York City
Westchester,Pelham Manor Vg PD,2019,12,156,7,0,0,2,5,149,10,134,5,Non-New York City
Westchester,Pelham Vg PD,2019,12,49,4,0,0,1,3,45,3,41,1,Non-New York City
Westchester,Pleasantville Vg PD,2019,12,45,6,3,0,3,0,39,3,36,0,Non-New York City
Westchester,Port Chester Vg PD,2019,12,221,21,1,2,7,11,200,18,172,10,Non-New York City
Westchester,Pound Ridge Town PD,2019,12,35,1,0,1,0,0,34,2,32,0,Non-New York City
Westchester,Rye Brook Vg PD,2019,12,69,0,0,0,0,0,69,6,58,5,Non-New York City
Westchester,Rye City PD,2019,12,17,1,0,0,1,0,16,2,11,3,Non-New York City
Westchester,Scarsdale Vg PD,2019,12,122,6,0,0,0,6,116,12,103,1,Non-New York City
Westchester,Sleepy Hollow Vg PD,2019,12,0,0,0,0,0,0,0,0,0,0,Non-New York City
Westchester,SUNY Police - Purchase,2019,12,35,3,0,3,0,0,32,5,27,0,Non-New York City
Westchester,Tarrytown Vg PD,2019,12,64,6,0,2,2,2,58,14,38,6,Non-New York City
Westchester,Tuckahoe Vg PD,2019,12,28,0,0,0,0,0,28,3,21,4,Non-New York City
Westchester,Westchester Co Dept Pub Safety,2019,12,229,30,0,1,2,27,199,10,182,7,Non-New York City
Westchester,Westchester County MTA,2019,12,75,10,0,0,4,6,65,0,61,4,Non-New York City
Westchester,Westchester County Park PD,2019,12,3,0,0,0,0,0,3,0,3,0,Non-New York City
Westchester,Westchester County State Police,2019,12,339,63,0,17,3,43,276,25,243,8,Non-New York City
Westchester,White Plains City PD,2019,12,949,83,0,5,20,58,866,36,806,24,Non-New York City
Westchester,Yonkers City PD,2019,12,2536,708,6,42,224,436,1828,208,1467,153,Non-New York City
Westchester,Yorktown Town PD,2019,12,222,8,0,1,3,4,214,20,186,8,Non-New York City
Westchester,Ardsley Vg PD,2018,12,28,1,0,1,0,0,27,4,23,0,Non-New York City
Westchester,Bedford Town PD,2018,12,45,4,0,0,0,4,41,1,40,0,Non-New York City
Westchester,Briarcliff Manor Vg PD,2018,12,16,0,0,0,0,0,16,3,10,3,Non-New York City
Westchester,Bronxville Vg PD,2018,12,25,0,0,0,0,0,25,4,21,0,Non-New York City
Westchester,Buchanan Vg PD,2018,12,3,0,0,0,0,0,3,0,3,0,Non-New York City
Westchester,County Total,2018,,9848,1678,14,127,452,1085,8170,822,6896,452,Non-New York City
Westchester,Croton-On-Hudson Vg PD,2018,12,33,2,0,0,0,2,31,1,28,2,Non-New York City
Westchester,Dobbs Ferry Vg PD,2018,12,96,3,0,0,1,2,93,6,83,4,Non-New York City
Westchester,Eastchester Town PD,2018,12,94,4,0,0,4,0,90,10,79,1,Non-New York City
Westchester,Elmsford Vg PD,2018,12,22,4,0,1,1,2,18,1,12,5,Non-New York City
Westchester,Greenburgh Town PD,2018,12,599,52,0,7,12,33,547,46,485,16,Non-New York City
